"id";"title";"year";"depth";"priority";"horizontalDepth";"citingFilled";"residential_mobility_census_UK";"residential_mobility";"urban_migration_housing_market_UK";"residential_mobility_UK";"internal_migration";"internal_migration_market_UK";"housing_market_mobility_UK";"internal_migration_census_UK";"urban_migration";"internal_migration_UK";"internal_migration_housing"
"5863346599494876229";"International labour migration and tacit knowledge transactions: a multi‐level perspective";"2007";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2646162007962177515";" Some economic interpretations of case studies of urban migration in developing countries";"1973";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13719003831563722116";" Potential impacts on the UK of future migration from Bulgaria and Romania";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3302957725755286199";"The importance of 'the rural'in the constitution of counterurbanization: Evidence from England in the 1980s";"1994";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6179009665418438073";"The value of the ability to deal with disequilibria";"1975";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18442856053616628130";"The impact of childhood residential mobility on mental health outcomes in adolescence and early adulthood: a record linkage study";"2016";"2";"10";"residential_mobility_census_UK:86,residential_mobility_UK:81";"false";"86";"NA";"NA";"81";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4227814481563699103";" Migration trends at older ages in England and Wales";"2007";"2";"10";"internal_migration_census_UK:76";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"76";"NA";"NA";"NA"
"5702036101759290334";" Związki przestrzenne między migracjami stałymi i dojazdami do pracy oraz czynniki przemieszczeń ludności";"1974";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3303184141960343496";"Peopling the past";"1987";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8661319857039794849";"Migration and the phases of population redistribution";"1985";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13273464860781576962";"The efficiency of housing search";"1982";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17223106085595738957";" Un corps en exil. Entretien avec le danseur nigérian Qudus Onikeku";"2010";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3197114469124026976";"The aggregate productivity effects of internal migration: Evidence from indonesia";"2019";"2";"10";"internal_migration:91";"false";"NA";"NA";"NA";"NA";"91";"NA";"NA";"NA";"NA";"NA";"NA"
"7253092505935059903";"Changing gender roles, shifting power balance and long-distance migration of couples";"2003";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12704760777148953878";" Urban economies: analysis and policy";"1984";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7918351903266410196";" The determinants of human migration";"1979";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7456001311855723557";"Interpreting migration through the prism of reasons for moves";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11495055079396077800";"Differential burdens from the assessment provisions of Proposition 13";"1994";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4539032437577943872";" Inmigrantes y Estados: la respuesta política ante la cuestión migratoria";"2005";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12235655588515681436";"The boll weevil, the cotton economy, and black migration 1910-1930";"1976";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16875872482189997512";"Migraciones y cambios: trayectorias, identidades y transformaciones de inmigrantes brasileños en Portugal";"2014";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13368230623194324300";"Post-adoption switching behavior for online service substitutes: A perspective of the push–pull–mooring framework";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8310767053191649881";"Middle class Filipinos and the formation of diasporic national communities in the United Arab Emirates";"2016";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5923219821043780927";"Job changing and the decline in long-distance migration in the United States";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1035184072104391164";"Going home: Evacuation-migration decisions of Hurricane Katrina survivors";"2007";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4867970982869179694";"Male out-migration and the women left behind: A case study of a small farming community in southeastern Mexico";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18115378389895003329";"Internal migration in developing countries";"1997";"2";"10";"internal_migration:4";"false";"NA";"NA";"NA";"NA";"4";"NA";"NA";"NA";"NA";"NA";"NA"
"15620687698351793625";"The present and future of income‐related housing support: debates in Britain and the Netherlands";"2004";"2";"10";"housing_market_mobility_UK:21";"false";"NA";"NA";"NA";"NA";"NA";"NA";"21";"NA";"NA";"NA";"NA"
"80453542489449741";" Rural development and migration: A study of family choices in the Philippines";"2019";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"709385470662049400";"A marketing perspective of private sector retirement housing and the effectiveness of the buyer behaviour of its purchasers";"2006";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14643395572254683536";"Understanding gross worker flows across US states";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17287162736357026742";" O lugar do sacrifício: qurbani e circuitos transnacionais entre bangladeshis em Lisboa";"2009";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10348683870323867011";" Immigration and women: Understanding the American experience";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4046714229381044639";" Belföldi vándormozgalom a XX. század utolsó évtizedeiben";"2000";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15577880170239278639";"You can't take it with you? Immigrant assimilation and the portability of human capital";"2000";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9362753998059371102";" Residential mobility and preference: A study of Swansea";"1973";"2";"10";"residential_mobility_census_UK:88";"false";"88";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13844613749173356130";" Beyond a border: The causes and consequences of contemporary immigration";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4360143017915742506";"The changing effect of home ownership on residential mobility in the Netherlands, 1980–98";"2004";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13336171612046542515";" The legacy of Mesoamerica: history and culture of a Native American civilization";"2016";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15017376083784060679";"Introduction: Movement, violence, and the making of home";"2007";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3984758201803502437";"Return migration, human capital accumulation and the brain drain";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11288166275245594421";"The corporate transfer: Origin and destination factors in the decision to change jobs";"1991";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16711306936141077323";"Residential mobility";"1978";"2";"10";"residential_mobility_census_UK:56,residential_mobility:13,residential_mobility_UK:21,housing_market_mobility_UK:87";"false";"56";"13";"NA";"21";"NA";"NA";"87";"NA";"NA";"NA";"NA"
"15054767990599701783";"The Great Migration in comparative perspective: Interpreting the urban origins of southern black migrants to depression-era Pittsburgh";"1998";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9570799387199382673";"The IMAGE studio: A tool for internal migration analysis and modelling";"2014";"2";"10";"internal_migration_census_UK:41,internal_migration_UK:75";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"41";"NA";"75";"NA"
"17082562472494158517";" From flows of people to networks of behaviour";"1994";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6230144285724707612";" Population and society";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1980588017254802890";"Here to stay—the effects of community satisfaction on the decision to stay";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16673239458531542932";"Migration patterns among the elderly: A developmental perspective";"1987";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7917866640221151379";"Moving through social networks: the case of Armenian migrants in the Czech Republic";"2010";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4690298067356644151";"Canada's Migrants without History: Neoliberal Immigration Regimes and Trinidadian Transnationalism";"2013";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6585269584596613484";"Gender-specific out-migration, deforestation and urbanization in the Ecuadorian Amazon";"2005";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10165177994213652329";"Following people through time: An analysis of individual residential mobility biographies";"2013";"2";"10";"residential_mobility:87,residential_mobility_UK:11,housing_market_mobility_UK:43";"false";"NA";"87";"NA";"11";"NA";"NA";"43";"NA";"NA";"NA";"NA"
"5450960592862276972";"International migration as a tool in development policy: a passing phase?";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8354244857104157050";"Should I stay or should I go? Moving plans of older adults";"2006";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10589149280964779142";"Directional bias in intra-urban migration";"1969";"2";"10";"urban_migration:10";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"10";"NA";"NA"
"1424679060683229818";"A Simultaneous‐Equations Model of White and Nonwhite Migration and Urban Change";"1976";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12414914000847082171";"Migrant agency: Negotiating borders and migration controls";"2016";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14322934544373514435";"Is longer‐distance migration slowing? An analysis of the annual record for England and Wales since the 1970s";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17686829313880801093";"Migration and residential mobility of narcotic drug addicts";"1966";"2";"10";"residential_mobility_census_UK:85";"false";"85";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2583528623753381373";"Exploring the causes of forced migration: A pooled time-series analysis, 1971-1990";"1997";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6517377674687244448";" Migration and development: Factoring return into the equation";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13311706157289460722";"Gender and the “laws of migration”: A reconsideration of nineteenth-century patterns";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8441429574087581220";"Internationale Mobilität und soziale Selektivität: Ausmaß, Mechanismen und Entwicklung herkunftsspezifischer Unterschiede zwischen 1990 und 2005";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7731597206008897557";"What affects international migration of European science and engineering graduates?";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6857415984839711993";" The Emergence of Los Angeles: Population and Housing in the City of Dreams, 1940-1970";"1986";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6709851017233701323";" Internal migration in the Klang Valley of Malaysia: Issues and implications";"2012";"2";"10";"internal_migration_housing:76";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"76"
"2393128654688554380";"Place elasticity: Exploring a new conceptualization of mobility and place attachment in rural America";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15076405969937824395";"A unifying gravity framework for dispersal";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17479507273789352750";"Patterns of urban student mobility and local school reform";"1996";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10025363876492738367";" 中国东部地区流动人口城市间横向迁移规律";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6898238017309012032";"Status discrepancy as a driver of residential mobility: Evidence from Oslo";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7405071758103582740";"Spatial models of search";"1982";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11419593846802229603";"Migration and socioeconomic development: today and yesterday";"1977";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5141401806709003481";" Mobility and social organization on the ancient Anatolian Black Sea coast: An archaeological, spatial and isotopic investigation of the cemetery at Ikiztepe …";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14851370734390376649";"Households, gender and rural-urban migration: reflections on linkages and considerations for policy";"1998";"2";"10";"urban_migration:35";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"35";"NA";"NA"
"1889266630470464395";"Perspectives on Migration Theory—Anthropology";"2016";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9559181211318632985";"'And then one day they all moved to Leicester': the relocation of Somalis from the Netherlands to the UK explained";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6927132972480819020";"The Influence of Demographic Factors on the Position of the Agricultural Labourer in England and Wales, c 1750–1914";"1981";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10850916762148738563";"Residential mobility of populations near UK power lines and implications for childhood leukaemia";"2013";"2";"10";"residential_mobility_census_UK:20,residential_mobility_UK:47";"false";"20";"NA";"NA";"47";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7027780254013071653";"Patterns of residential settlement among black and minority ethnic groups";"2002";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15286907312035007663";"Socio-economic attainment, regional disparities, and internal migration";"1997";"2";"10";"internal_migration_UK:96";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"96";"NA"
"3547584955850465072";"Interstate migration, spatial assimilation, and the incorporation of US immigrants";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"833842737777730375";"How do the skilled and the unskilled respond to regional shocks? The case of Spain";"1999";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3701610577247213467";"Migration of the highly educated: Evidence from residence spells of university graduates";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2530838314495541923";"The cultural politics of nation and migration";"2011";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12401881920200493739";"Residential mobility, quality of neighbourhood and life course events";"2010";"2";"10";"residential_mobility_census_UK:66,residential_mobility:52,residential_mobility_UK:14,housing_market_mobility_UK:77";"false";"66";"52";"NA";"14";"NA";"NA";"77";"NA";"NA";"NA";"NA"
"2995480143568575593";"Migration history, migration behavior and selectivity";"1993";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6095727265265183812";"Developing science: Scientific performance and brain drains in the developing world";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14716859855415579346";" Migration country paper (Ghana)";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6226195044710482617";"Migration psychology: New behavioral models";"1985";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18101504542643526963";"“Restless in the Midst of Their Prosperity”: New Evidence on the Internal Migration of Americans, 1850–2000";"2004";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18190522098244758000";" The Census and Social Structure: an interpretative guide to nineteenth century censuses for England and Wales";"1978";"2";"10";"internal_migration_census_UK:33";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"33";"NA";"NA";"NA"
"7886145777291866041";"Rural-urban migration in Bolivia: advantages and disadvantages";"2002";"2";"10";"urban_migration:89";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"89";"NA";"NA"
"1171695565410699923";"Dual selection criteria with multiple alternatives: migration, work status, and wages";"1995";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"707590013552650925";"Refining the push and pull framework: identifying inequalities in residential relocation among older adults";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15382824852452590414";" Bibliografia ragionata";"NA";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
